Tempo (s),Posicao X,Posicao Y
1.7517500000000001,212,555
1.7684333333333335,206,554
1.7851166666666667,200,554
1.8018000000000003,195,555
1.8184833333333335,190,554
1.8351666666666668,185,554
1.85185,181,554
1.8685333333333334,177,553
1.8852166666666668,174,553
1.9019000000000001,171,553
1.9185833333333335,168,553
1.9352666666666667,166,553
1.95195,164,553
1.9686333333333335,163,552
1.9853166666666668,162,552
2.0020000000000002,162,552
2.0186833333333336,162,552
2.0353666666666665,163,552
2.05205,164,552
2.0687333333333333,165,552
2.0854166666666667,168,552
2.1021,170,552
2.1187833333333335,173,553
2.135466666666667,177,553
2.1521500000000002,180,553
2.1688333333333336,184,553
2.1855166666666666,188,554
2.2022,193,554
2.2188833333333333,198,554
2.2355666666666667,203,554
2.25225,209,555
2.2689333333333335,214,555
2.285616666666667,220,555
2.3023000000000002,227,555
2.3189833333333336,233,555
2.3356666666666666,222,562
2.35235,229,561
2.3690333333333333,235,561
2.3857166666666667,242,560
2.4024,249,559
2.4190833333333335,255,559
2.435766666666667,262,560
2.4524500000000002,268,558
2.4691333333333336,274,557
2.485816666666667,281,557
2.5025,287,556
2.5191833333333333,293,556
2.5358666666666667,298,555
2.55255,302,554
2.5692333333333335,308,553
2.585916666666667,313,553
2.6026000000000002,318,553
2.6192833333333336,321,551
2.635966666666667,327,552
2.65265,332,552
2.6693333333333333,334,553
2.6860166666666667,338,550
2.7027,339,552
2.7193833333333335,341,552
2.736066666666667,344,552
2.7527500000000003,345,551
2.7694333333333336,345,552
2.7861166666666675,346,552
2.8028000000000004,345,552
2.8194833333333333,345,552
2.8361666666666667,344,552
2.85285,343,553
2.8695333333333335,340,553
2.886216666666667,338,553
2.9029000000000003,336,554
2.9195833333333336,333,554
2.936266666666667,329,554
2.95295,325,555
2.9696333333333333,320,556
2.9863166666666667,315,557
3.003,310,557
3.0196833333333335,305,557
3.036366666666667,300,558
3.0697333333333336,287,559
3.086416666666667,297,550
3.1031,274,559
3.1197833333333334,284,551
3.1364666666666667,278,552
3.15315,271,552
3.1698333333333335,264,552
3.186516666666667,258,552
3.2032000000000003,251,553
3.2198833333333337,244,553
3.236566666666667,237,553
3.25325,231,553
3.2699333333333334,224,553
3.2866166666666667,218,553
3.3033,212,553
3.3199833333333335,206,552
3.336666666666667,201,552
3.3533500000000003,196,552
3.3700333333333337,191,552
3.386716666666667,186,551
3.4034,182,551
3.4200833333333334,178,551
3.4367666666666667,175,550
3.45345,173,550
3.4701333333333335,170,550
3.486816666666667,168,549
3.5035000000000003,166,549
3.5201833333333337,165,549
3.536866666666667,164,548
3.55355,164,549
3.5702333333333334,164,549
3.5869166666666668,164,548
3.6036000000000006,165,548
3.6202833333333335,167,548
3.636966666666667,169,549
3.6536500000000003,171,549
3.6703333333333337,173,549
3.687016666666667,176,549
3.7037,179,549
3.7203833333333334,183,550
3.7370666666666668,187,550
3.75375,192,550
3.7704333333333335,195,551
3.787116666666667,201,551
3.8038000000000003,206,551
3.8204833333333337,212,552
3.837166666666667,217,552
3.85385,223,552
3.8705333333333334,229,552
3.8872166666666668,236,552
3.9039,242,552
3.9205833333333335,248,552
3.937266666666667,255,551
3.9539500000000003,261,552
3.9706333333333337,267,551
3.987316666666667,274,551
4.0040000000000004,280,550
4.020683333333333,286,550
4.037366666666667,292,550
4.05405,298,550
4.070733333333333,304,549
4.087416666666667,310,549
4.1041,316,548
4.120783333333334,321,547
4.137466666666667,325,547
4.1541500000000005,330,546
4.170833333333333,334,545
4.187516666666667,337,545
4.2042,341,544
4.220883333333333,344,544
4.237566666666667,346,544
4.25425,348,543
4.270933333333334,350,543
4.287616666666667,352,542
4.3043000000000005,352,542
4.320983333333333,353,542
4.337666666666667,353,542
4.35435,353,541
4.371033333333333,351,542
4.387716666666667,350,543
4.4044,348,543
4.421083333333334,346,543
4.437766666666667,343,544
4.4544500000000005,340,545
4.471133333333333,337,546
4.487816666666667,333,546
4.5045,328,547
4.521183333333333,323,547
4.537866666666667,319,549
4.55455,314,549
4.571233333333334,308,550
4.587916666666667,302,550
4.6046000000000005,296,551
4.621283333333333,290,552
4.637966666666667,284,552
4.65465,277,553
4.671333333333333,271,553
4.688016666666667,264,554
4.7047,257,553
4.721383333333334,250,554
4.738066666666667,243,554
4.7547500000000005,237,555
4.771433333333333,230,554
4.788116666666666,223,554
4.8048,216,554
4.821483333333334,211,554
4.838166666666667,204,554
4.85485,198,554
4.871533333333334,192,554
4.888216666666667,187,553
4.9049000000000005,181,553
4.921583333333333,176,553
4.938266666666667,172,553
4.95495,168,552
4.971633333333334,164,552
4.988316666666667,161,551
5.005,157,551
5.021683333333334,155,551
5.038366666666667,152,551
5.0550500000000005,150,551
5.071733333333333,149,551
5.088416666666667,148,550
5.1051,147,550
5.121783333333334,147,550
5.138466666666667,147,550
5.15515,148,550
5.171833333333334,149,550
5.188516666666667,151,551
5.2052000000000005,153,551
5.221883333333333,155,551
5.238566666666667,158,552
5.25525,161,552
5.271933333333334,164,552
5.288616666666667,168,553
5.3053,172,553
5.321983333333334,177,554
5.338666666666667,181,554
5.3553500000000005,186,555
5.372033333333333,191,555
5.388716666666667,197,555
5.4054,203,555
5.422083333333334,208,556
5.438766666666667,214,556
5.45545,220,556
5.472133333333334,225,556
5.488816666666667,232,556
5.5055000000000005,238,556
5.522183333333333,244,556
5.538866666666667,250,556
5.55555,256,556
5.572233333333335,262,556
5.588916666666667,267,555
5.605600000000001,273,555
5.622283333333334,278,554
5.638966666666667,283,554
5.6556500000000005,288,553
5.6723333333333334,293,553
5.689016666666667,297,552
5.7057,301,552
5.722383333333334,305,552
5.739066666666667,308,552
5.75575,311,551
5.772433333333334,314,551
5.789116666666667,316,552
5.8058000000000005,318,551
5.8224833333333335,320,551
5.839166666666667,321,551
5.85585,322,551
5.872533333333334,322,550
5.889216666666667,322,551
5.9059,322,551
5.922583333333334,321,551
5.939266666666667,320,551
5.9559500000000005,318,551
5.9726333333333335,316,552
5.989316666666667,313,553
6.006,311,553
6.022683333333334,307,554
6.039366666666667,304,555
6.05605,300,555
6.072733333333334,296,556
6.089416666666667,291,557
6.1061000000000005,286,558
6.1227833333333335,281,558
6.139466666666667,276,559
6.15615,270,560
6.172833333333334,265,560
6.189516666666667,259,561
6.2062,252,562
6.222883333333334,246,562
6.239566666666667,240,562
6.2562500000000005,233,563
6.2729333333333335,227,564
6.289616666666667,221,563
6.3063,214,564
6.322983333333334,208,564
6.339666666666667,202,564
6.35635,195,564
6.373033333333334,210,572
6.389716666666667,204,572
6.4064000000000005,198,572
6.423083333333333,193,572
6.439766666666667,187,572
6.45645,182,572
6.473133333333334,178,572
6.489816666666667,173,572
6.5065,169,572
6.523183333333334,165,572
6.539866666666667,162,572
6.5565500000000005,160,572
6.5732333333333335,157,572
6.589916666666667,155,572
6.6066,153,572
6.623283333333334,152,572
6.639966666666667,151,572
6.65665,151,572
6.673333333333334,151,572
6.690016666666667,152,573
6.7067000000000005,153,573
6.7233833333333335,155,574
6.740066666666667,157,574
6.75675,159,575
6.773433333333334,162,575
6.790116666666667,165,576
6.8068,169,577
6.823483333333334,173,577
6.840166666666667,177,578
6.8568500000000006,182,579
6.8735333333333335,186,581
6.890216666666667,192,581
6.9069,198,582
6.923583333333334,204,583
6.940266666666667,210,584
6.95695,216,585
6.973633333333334,222,586
6.990316666666667,228,587
7.007000000000001,235,588
7.0236833333333335,242,589
7.040366666666667,248,589
7.05705,255,590
7.073733333333334,261,591
7.090416666666667,267,592
7.1071,274,593
7.123783333333334,280,593
7.140466666666667,286,593
7.157150000000001,292,594
7.1738333333333335,298,594
7.190516666666667,303,594
7.207200000000001,309,594
7.223883333333334,314,594
7.240566666666667,319,595
7.25725,323,595
7.273933333333334,327,595
7.290616666666667,331,595
7.307300000000001,334,595
7.3239833333333335,338,595
7.340666666666667,340,595
7.35735,343,595
7.374033333333334,345,596
7.390716666666667,347,596
7.4074,348,597
7.424083333333334,349,597
7.440766666666667,349,597
7.457450000000001,350,597
7.4741333333333335,349,598
7.490816666666667,349,599
7.5075,347,599
7.524183333333334,346,599
7.540866666666667,343,601
7.55755,341,601
7.574233333333334,338,602
7.590916666666667,335,602
7.607600000000001,331,603
7.6242833333333335,327,604
7.640966666666667,323,605
7.65765,318,605
7.674333333333334,313,606
7.691016666666667,308,606
7.7077,303,607
7.724383333333334,297,608
7.741066666666667,292,608
7.757750000000001,286,608
7.7744333333333335,280,609
7.791116666666667,273,609
7.8078,267,610
7.824483333333334,261,611
7.841166666666667,255,611
7.85785,248,611
7.874533333333334,242,611
7.891216666666667,236,611
7.907900000000001,230,611
7.9245833333333335,224,611
7.941266666666667,218,611
7.95795,213,610
7.974633333333334,208,610
7.991316666666668,203,610
8.008000000000001,198,609
8.024683333333334,193,609
8.041366666666667,189,609
8.05805,185,608
8.074733333333334,182,608
8.091416666666667,179,607
8.1081,177,607
8.124783333333333,174,607
8.141466666666666,172,607
8.158150000000001,170,607
8.174833333333334,169,607
8.191516666666667,168,606
8.2082,168,607
8.224883333333334,168,606
8.241566666666667,168,606
8.25825,169,606
8.274933333333333,170,607
8.291616666666666,171,607
8.308300000000001,173,607
8.324983333333334,175,608
8.341666666666667,178,608
8.35835,181,608
8.375033333333334,184,609
8.391716666666667,187,609
8.4084,192,610
8.425083333333333,196,610
8.441766666666666,200,611
8.458450000000001,204,611
8.475133333333334,209,612
8.491816666666667,215,612
8.5085,220,612
8.525183333333334,225,612
8.541866666666667,231,612
8.55855,236,613
8.575233333333333,242,613
8.591916666666666,248,613
8.608600000000001,254,613
8.625283333333334,259,613
8.641966666666667,265,612
8.65865,271,612
8.675333333333334,277,612
8.692016666666667,282,612
8.7087,287,612
8.725383333333333,293,611
8.742066666666666,297,611
8.758750000000003,303,610
8.775433333333334,307,610
8.792116666666667,312,609
8.8088,316,609
8.825483333333334,320,609
8.842166666666667,323,608
8.85885,326,608
8.875533333333333,329,607
8.892216666666666,331,607
8.908900000000001,333,606
8.925583333333334,335,606
8.942266666666667,336,606
8.95895,337,605
8.975633333333334,337,605
8.992316666666667,337,605
9.009,337,605
9.025683333333333,336,605
9.042366666666666,349,602
9.059050000000001,348,603
9.075733333333334,346,603
9.092416666666667,345,603
9.1091,342,603
9.125783333333334,340,604
9.142466666666667,336,604
9.15915,332,604
9.175833333333333,328,604
9.192516666666666,324,605
9.209200000000001,320,605
9.225883333333334,315,605
9.242566666666667,310,606
9.25925,304,606
9.275933333333334,299,606
9.292616666666667,293,606
9.3093,287,607
9.325983333333333,281,607
9.342666666666666,275,607
9.359350000000001,269,607
9.376033333333334,263,606
9.392716666666667,257,606
9.4094,251,606
9.426083333333334,245,606
9.442766666666667,238,605
9.45945,232,605
9.476133333333333,227,605
9.492816666666666,221,604
9.509500000000001,216,603
9.526183333333334,210,603
9.542866666666667,205,603
9.55955,201,602
9.576233333333333,196,601
9.592916666666667,192,601
9.6096,188,600
9.626283333333333,185,599
9.642966666666668,181,599
9.659650000000001,178,598
9.676333333333334,176,597
9.693016666666667,174,597
9.7097,172,596
9.726383333333334,170,596
9.743066666666667,169,595
9.75975,169,594
9.776433333333333,168,594
9.793116666666666,168,594
9.809800000000001,169,594
9.826483333333334,170,593
9.843166666666667,171,593
9.85985,173,593
9.876533333333334,175,594
9.893216666666667,178,594
9.9099,181,594
9.926583333333333,184,595
9.943266666666668,188,595
9.959950000000001,191,595
9.976633333333334,196,595
9.993316666666667,200,595
10.01,205,595
10.026683333333335,210,596
10.043366666666667,215,596
10.06005,220,596
10.076733333333333,225,596
10.093416666666668,230,596
10.110100000000001,236,597
10.126783333333334,242,597
10.143466666666667,248,596
10.16015,253,596
10.176833333333335,260,596
10.193516666666667,266,596
10.2102,271,596
10.226883333333333,277,595
10.243566666666668,283,596
10.260250000000001,288,595
10.276933333333334,293,594
10.293616666666667,299,594
10.3103,303,595
10.326983333333335,308,594
10.343666666666667,313,594
10.36035,316,592
10.377033333333333,320,593
10.393716666666666,324,593
10.410400000000001,327,593
10.427083333333334,329,592
10.443766666666667,332,592
10.460449999999998,334,591
10.477133333333335,335,590
10.493816666666667,336,589
10.5105,337,590
10.527183333333333,338,588
10.543866666666668,338,589
10.560550000000001,337,588
10.577233333333334,336,589
10.593916666666667,336,588
10.6106,335,588
10.627283333333335,333,588
10.643966666666667,331,588
10.66065,328,589
10.677333333333333,325,589
10.694016666666668,322,589
10.710700000000001,318,591
10.727383333333334,314,590
10.744066666666667,310,590
10.76075,304,590
10.777433333333335,300,590
10.794116666666667,295,591
10.8108,291,591
10.827483333333333,285,591
10.844166666666668,281,593
10.860850000000001,275,591
10.877533333333334,269,593
10.894216666666667,262,591
10.9109,258,593
10.927583333333335,252,593
10.944266666666667,245,593
10.96095,239,592
10.977633333333333,234,592
10.994316666666668,242,592
11.011000000000001,236,592
11.027683333333334,230,591
11.044366666666667,225,591
11.06105,219,590
11.077733333333335,214,590
11.094416666666667,210,590
11.1111,205,590
11.127783333333333,200,589
11.14446666666667,196,588
11.161150000000001,192,588
11.177833333333334,189,587
11.194516666666667,186,587
11.211200000000002,183,586
11.227883333333335,181,586
11.244566666666667,178,586
11.26125,177,585
11.277933333333333,175,584
11.294616666666668,179,584
11.311300000000001,174,585
11.327983333333334,174,584
11.344666666666667,174,585
11.36135,175,584
11.378033333333335,176,585
11.394716666666667,178,585
11.4114,179,585
11.428083333333333,185,585
11.444766666666668,184,585
11.461450000000001,187,586
11.478133333333334,194,586
11.494816666666667,198,586
11.5115,197,587
11.528183333333335,202,587
11.544866666666667,206,587
11.56155,214,587
11.578233333333333,219,588
11.594916666666668,224,588
11.611600000000001,229,588
11.628283333333334,234,589
11.644966666666667,240,589
11.66165,245,589
